,UNIX_TIME,ANGLE
0,1589685300,62.38505585937813
1,1590217200,80.7238554737937
2,1591836300,9.69262062180061
3,1591720200,2.119119496207993
4,1592376300,89.63075654274087
5,1591551900,2.119119496207993
6,1590134400,79.97610640430989
7,1592255700,2.361585288082232
8,1591518600,58.016925915740195
9,1590642900,74.56521820694245
10,1590679800,0.6579804973679656
11,1590345900,1.11842509058793
12,1592287200,75.12805903128553
13,1589634900,2.4923823965701954
14,1591335900,84.05307358410707
15,1592270100,18.52880301830572
16,1589859900,57.85339725804032
17,1591564500,2.119119496207993
18,1592091900,3.092664885295093
19,1591094700,45.62548351690079
20,1590382800,78.68436356544295
21,1589607900,74.44390988373411
22,1589596200,37.158069494553416
23,1589606100,78.53426220635335
24,1590174000,1.5390749150162184
25,1592174700,3.935807204401135
26,1591110000,2.2189797367930764
27,1591544700,2.119119496207993
28,1592399700,1.7599868992884924
29,1591139700,2.2189797367930764
30,1591458300,2.636366218622161
31,1591605000,75.12682674995713
32,1589535900,61.699760534443236
33,1591425900,70.0459116446356
34,1589786100,67.69142281965968
35,1591455600,2.636366218622161
36,1590288300,42.67691207574865
37,1592403300,1.2196707962617261
38,1592050500,14.979096116572546
39,1590742800,65.48728909926918
40,1589512500,33.04480866750793
41,1590273000,1.11842509058793
42,1589726700,0.7508790781580363
43,1591652700,2.119119496207993
44,1589938200,14.230496922027045
45,1590740100,71.59885350010352
46,1590603300,1.3419199974459812
47,1590093900,1.5390749150162184
48,1590939000,1.867944096164757
49,1592361000,28.196163101455294
50,1591664400,14.66815779633662
51,1591367400,2.636366218622161
52,1591584300,32.747677359019285
53,1591630200,2.119119496207993
54,1590068700,1.5390749150162184
55,1591689600,76.85236975717737
56,1590382800,79.10797067176817
57,1591466400,2.636366218622161
58,1590748200,54.72982573272613
59,1591742700,2.119119496207993
60,1592102700,35.22517238235656
61,1591187400,12.35904705535869
62,1591029000,1.593113690891468
63,1591684200,75.52679092730085
64,1590426000,1.760464283308479
65,1590338700,1.11842509058793
66,1591569000,2.119119496207993
67,1590579000,22.673840003428133
68,1590633000,41.590584569959525
69,1591541100,2.119119496207993
70,1591129800,2.2189797367930764
71,1591183800,54.074724682583984
72,1590560100,79.48163441996057
73,1591423200,46.50463411099545
74,1591817400,2.5569902490184355
75,1589724000,0.8783569775240667
76,1592142300,4.706885768037357
77,1591367400,2.636366218622161
78,1591162200,75.13093075555356
79,1591028100,1.593113690891468
80,1589838300,1.6007905602896015
81,1589492700,1.9788838235861916
82,1590945300,1.867944096164757
83,1590274800,1.11842509058793
84,1591393500,2.636366218622161
85,1590114600,43.09756190017694
86,1590414300,1.760464283308479
87,1591344900,84.05307358410707
88,1590563700,78.56906763466736
89,1590672600,0.6579804973679656
90,1589609700,77.63651713552606
91,1592295300,72.95259226797654
92,1590816600,59.79729632956972
93,1589597100,43.92298141219915
94,1590822900,77.2135389206606
95,1592382600,58.94429441481602
96,1591986600,2.1507818805711487
97,1589701500,64.47384691084132
98,1589673600,2.4923823965701954
99,1591790400,17.39327771708121
100,1591714800,2.119119496207993
101,1591310700,2.4738956546833775
102,1591076700,62.04626251767896
103,1590893100,31.87222245177898
104,1592412300,1.0376421351127438
105,1591092900,62.58408637360323
106,1590597900,1.3419199974459812
107,1591502400,62.266469486231884
108,1592104500,45.83958782965872
109,1592230500,2.361585288082232
110,1591191900,2.2189797367930764
111,1589679000,16.55668995740026
112,1591424100,49.09143271176522
113,1590165000,1.5390749150162184
114,1591974000,2.1507818805711487
115,1589937300,11.806851065176243
116,1591992900,2.1507818805711487
117,1591060500,14.8839845746689
118,1589653800,2.4923823965701954
119,1592135100,22.170364958511072
120,1592291700,82.45713450125398
121,1590302700,83.50263752655822
122,1592052300,9.55812299250179
123,1591488000,2.636366218622161
124,1592352000,1.5568114300640326
125,1589579100,3.068796609071718
126,1590143400,26.83353891576336
127,1591401600,2.636366218622161
128,1591767900,75.41160953164604
129,1589888700,18.97235850145952
130,1592163000,3.935807204401135
131,1591023600,1.593113690891468
132,1591704000,23.64198638780664
133,1590376500,59.72193604604112
134,1591266600,66.36030921299087
135,1592370000,70.56285707640147
136,1589815800,1.6007905602896015
137,1591518600,75.06343991696755
138,1591234200,22.45747916500484
139,1592190900,67.50510271077766
140,1592299800,34.70997535305258
141,1590782400,0.6579804973679656
142,1590176700,1.5390749150162184
143,1589637600,2.4923823965701954
144,1592120700,83.7382872046763
145,1589563800,3.068796609071718
146,1591442100,16.18706740567449
147,1590222600,73.8277334847392
148,1589600700,55.29192616584818
149,1592234100,2.361585288082232
150,1591795800,2.5569902490184355
151,1589722200,0.8783569775240667
152,1590831000,73.56510657848783
153,1591564500,2.119119496207993
154,1590094800,1.5390749150162184
155,1590090300,1.5390749150162184
156,1591086600,59.95210542456427
157,1592302500,43.98806778029988
158,1592118900,81.04949526277501
159,1592009100,9.861262730637161
160,1592324100,1.312523124288987
161,1591507800,81.62392696962263
162,1590083100,1.5390749150162184
163,1591595100,81.10668024720846
164,1589749200,0.7508790781580363
165,1590048900,79.97610640430989
166,1590623100,1.3419199974459812
167,1590340500,1.11842509058793
168,1589657400,2.4923823965701954
169,1591206300,2.2189797367930764
170,1591500600,72.23049399114939
171,1592009100,10.413931714872554
172,1589672700,2.4923823965701954
173,1590978600,57.524707175587075
174,1590350400,1.11842509058793
175,1590375600,53.827147342128754
176,1590725700,60.624614436638495
177,1592302500,48.55714469393892
178,1592416800,1.0376421351127438
179,1591462800,2.636366218622161
180,1592046900,22.501360342037778
181,1592332200,1.312523124288987
182,1590579000,22.673840003428133
183,1592415000,1.0376421351127438
184,1591565400,2.119119496207993
185,1591717500,2.119119496207993
186,1591042500,1.593113690891468
187,1592292600,61.65356803282846
188,1590914700,61.38388249365207
189,1590386400,81.39636362001544
190,1590861600,1.7018341105390364
191,1590354000,1.11842509058793
192,1591984800,2.1507818805711487
193,1591603200,68.84035668609695
194,1591386300,2.636366218622161
195,1591741800,2.119119496207993
196,1591735500,2.119119496207993
197,1589886000,43.37673345204583
198,1590401700,65.026140450851
199,1589584500,3.068796609071718
200,1592379000,71.1440927657857
201,1592147700,3.935807204401135
202,1589650200,2.4923823965701954
203,1591309800,2.4738956546833775
204,1589796000,65.90811788749289
205,1592309700,16.47204426896639
206,1589589000,9.376431610753764
207,1590784200,0.6579804973679656
208,1590813900,42.128458363042405
209,1591686900,81.3465592084217
210,1589874300,77.91834611836227
211,1592373600,75.65960743327418
212,1590052500,64.31567984263616
213,1591159500,55.2802721474035
214,1590056100,45.54004037668185
215,1592100000,29.839654065127466
216,1590963300,1.867944096164757
217,1590958800,1.867944096164757
218,1592228700,2.361585288082232
219,1591376400,2.636366218622161
220,1589693400,83.86148055680121
221,1590309000,57.493476786392556
222,1592196300,85.80575972122844
223,1591227900,2.29287582899435
224,1590039900,84.61461266163597
225,1590120000,54.24779716655704
226,1591299000,2.4738956546833775
227,1591506900,84.05307358410707
228,1590839100,24.594376083025537
229,1589991300,2.2304002256657016
230,1590657300,64.79770840880526
231,1590160500,1.5390749150162184
232,1589920200,0.7474873255758008
233,1590859800,1.7018341105390364
234,1591298100,2.4738956546833775
235,1592391600,17.335305661579316
236,1590149700,11.138191111471182
237,1591355700,46.50463411099545
238,1589896800,3.799761967570549
239,1591109100,2.2189797367930764
240,1590269400,1.11842509058793
241,1590057000,34.35113448184576
242,1591225200,2.29287582899435
243,1591729200,2.119119496207993
244,1591396200,2.636366218622161
245,1590177600,1.5390749150162184
246,1590624900,1.3419199974459812
247,1590089400,1.5390749150162184
248,1592002800,2.1507818805711487
249,1592161200,3.935807204401135
250,1591498800,38.30037512104536
251,1589872500,92.83366640153605
252,1590273000,1.11842509058793
253,1589851800,22.93271056627175
254,1591109100,2.2189797367930764
255,1590274800,1.11842509058793
256,1592155800,3.935807204401135
257,1591959600,27.48482692486383
258,1592178300,3.935807204401135
259,1590719400,28.70726717191657
260,1590451200,2.518627785322717
261,1590108300,11.138191111471182
262,1590282000,10.717541287042891
263,1591860600,67.91028513428593
264,1591537500,2.119119496207993
265,1590940800,1.867944096164757
266,1590456600,17.691224319211695
267,1591218000,2.2189797367930764
268,1590241500,1.11842509058793
269,1590243300,1.11842509058793
270,1589822100,1.6007905602896015
271,1590974100,17.244794126105926
272,1590097500,1.5390749150162184
273,1591422300,80.63334837829396
274,1590726600,69.3174705194444
275,1592351100,1.5568114300640326
276,1589919300,0.7474873255758008
277,1590768900,0.6579804973679656
278,1590742800,65.48728909926918
279,1589548500,4.54918589832896
280,1591154100,45.62548351690079
281,1590909300,85.28900195719419
282,1592303400,37.014484026038645
283,1591378200,2.636366218622161
284,1591046100,1.593113690891468
285,1591970400,2.1507818805711487
286,1592022600,74.43159670927393
287,1590970500,1.867944096164757
288,1592298900,67.62267344211666
289,1590225300,58.57523388781999
290,1592350200,1.5568114300640326
291,1591531200,22.57650818340128
292,1592011800,18.07858358359893
293,1592050500,14.979096116572546
294,1589918400,0.7474873255758008
295,1591959600,27.48482692486383
296,1592210700,62.13715437017915
297,1592323200,1.312523124288987
298,1591551900,2.119119496207993
299,1590443100,1.760464283308479
300,1591751700,14.820913428324852
301,1591754400,36.93422114369574
302,1589833800,1.6007905602896015
303,1590436800,1.760464283308479
304,1589604300,65.63371995638687
305,1589828400,1.6007905602896015
306,1590751800,26.377151842209827
307,1591977600,2.1507818805711487
308,1589751900,0.7508790781580363
309,1591767000,54.755652324941
310,1589654700,2.4923823965701954
311,1592109900,71.48754763372652
312,1590107400,8.593185002640622
313,1591118100,2.2189797367930764
314,1592135100,22.170364958511072
315,1591324200,26.39361709299645
316,1590620400,1.3419199974459812
317,1590421500,1.760464283308479
318,1590409800,10.612684676402898
319,1590231600,48.321567783308126
320,1591175700,73.51514576482295
321,1591812900,2.5569902490184355
322,1590172200,1.5390749150162184
323,1592064000,1.8476421424357763
324,1591825500,2.5569902490184355
325,1591557300,2.119119496207993
326,1591281900,2.4738956546833775
327,1590273900,1.11842509058793
328,1591245000,70.71875843286038
329,1589868000,53.029199384104885
330,1591881300,2.5569902490184355
331,1589664600,2.4923823965701954
332,1592322300,1.312523124288987
333,1590723000,58.39615517698993
334,1591896600,2.5569902490184355
335,1589930100,0.7474873255758008
336,1589859000,53.526635971650684
337,1591616700,24.49089364274211
338,1591340400,38.30037512104536
339,1591319700,16.970790806233243
340,1589770800,16.168003059715723
341,1591398000,2.636366218622161
342,1592001000,2.1507818805711487
343,1590291900,52.09339820346021
344,1589866200,79.57150843504154
