UNIX_TIME,ANGLE_FULL
1590678900,87.79840785947128
1589904900,88.14027565115457
1592168400,86.97807055159741
1590414300,87.79840785947128
1590490800,87.79840785947128
1590534000,87.79840785947128
1592114400,86.97807055159741
1589769000,86.57700508277762
1590327900,87.68549739323883
1590797700,87.69991548889533
1590592500,87.79840785947128
1592188200,86.97807055159741
1591930800,87.20357620736232
1589712300,88.55385199547975
1591574400,87.69991548889533
1590147900,87.68549739323883
1590585300,87.79840785947128
1591712100,87.69991548889533
1592353800,14.294713130228986
1590742800,87.79840785947128
1590887700,87.69991548889533
1589982300,87.68549739323883
1590270300,87.68549739323883
1592342100,14.20319411960732
1591175700,87.69991548889533
1590049800,87.68549739323883
1589939100,87.53820658146341
1589788800,87.97996981527702
1591534800,87.69991548889533
1591561800,87.69991548889533
1590090300,87.68549739323883
1589860800,86.78879076270596
1589648400,92.99042929120176
1590529500,87.79840785947128
1591243200,87.69991548889533
1590755400,87.79840785947128
1591536600,87.69991548889533
1591028100,87.69991548889533
1590398100,87.79840785947128
1590281100,87.68549739323883
1592182800,86.97807055159741
1591099200,87.69991548889533
1589760000,86.57700508277762
1591141500,87.69991548889533
1592005500,86.47216756662482
1590606000,87.79840785947128
1590942600,87.69991548889533
1590870600,87.69991548889533
1592244000,86.5419323884473
1590863400,87.69991548889533
1592138700,86.97807055159741
1590718500,87.79840785947128
1590975000,87.69991548889533
1590815700,87.69991548889533
1592208900,86.97807055159741
1591335000,87.69991548889533
1589730300,88.81291399969975
1589667300,87.49854307926111
1590054300,87.68549739323883
1589560200,116.59232164830705
1592053200,87.68039753150723
1591334100,87.69991548889533
1590382800,87.68549739323883
1590995700,87.69991548889533
1590882300,87.69991548889533
1590608700,87.79840785947128
1589865300,86.78879076270596
1592405100,179.4627350473037
1591164000,87.69991548889533
1591046100,87.69991548889533
1589503500,7.396343218728937
1590457500,87.79840785947128
1591806600,87.5450316486759
1591336800,87.69991548889533
1590563700,87.79840785947128
1590660900,87.79840785947128
1590449400,87.79840785947128
1590843600,87.69991548889533
1591935300,87.20357620736232
1592400600,177.6858302439094
1590169500,87.68549739323883
1591403400,87.69991548889533
1591002000,87.69991548889533
1589541300,112.28421967870442
1590207300,87.68549739323883
1590029100,87.68549739323883
1591170300,87.69991548889533
1589508900,22.190582131561136
1591177500,87.69991548889533
1590513300,87.79840785947128
1591639200,87.69991548889533
1589910300,88.14027565115457
1591448400,87.69991548889533
1590062400,87.68549739323883
1591455600,87.69991548889533
1592208000,86.97807055159741
1591998300,86.47216756662482
1591647300,87.69991548889533
1589640300,92.99042929120176
1589602500,92.99042929120176
1591915500,87.20357620736232
1591987500,86.47216756662482
1589809500,87.97996981527702
1590675300,87.79840785947128
1589891400,88.14027565115457
1590609600,87.79840785947128
1590803100,87.69991548889533
1590542100,87.79840785947128
1592041500,87.68039753150723
1591650900,87.69991548889533
1591252200,87.69991548889533
1592413200,179.82133067186908
1591145100,87.69991548889533
1590830100,87.69991548889533
1591301700,87.69991548889533
1591284600,87.69991548889533
1589649300,92.99042929120176
1591205400,87.69991548889533
1591920000,87.20357620736232
1592352000,14.294713130228986
1590720300,87.79840785947128
1590832800,87.69991548889533
1590150600,87.68549739323883
1591201800,87.69991548889533
1589888700,88.14027565115457
1589553000,116.59232164830705
1590943500,87.69991548889533
1591071300,87.69991548889533
1591464600,87.69991548889533
1589983200,87.68549739323883
1592071200,87.68039753150723
1590667200,87.79840785947128
1591904700,87.20357620736232
1590394500,87.79840785947128
1590098400,87.68549739323883
1589823900,87.97996981527702
1592163900,86.97807055159741
1591098300,87.69991548889533
1592109900,86.97807055159741
1591191900,87.69991548889533
1589917500,87.53820658146341
1590997500,87.69991548889533
1590088500,87.68549739323883
1590161400,87.68549739323883
1591545600,87.69991548889533
1591430400,87.69991548889533
1589617800,92.99042929120176
1591908300,87.20357620736232
1592190900,86.97807055159741
1591128000,87.69991548889533
1590888600,87.69991548889533
1591817400,87.5450316486759
1589949000,87.53820658146341
1591338600,87.69991548889533
1591850700,87.5450316486759
1591525800,87.69991548889533
1592181000,86.97807055159741
1591511400,87.69991548889533
1590047100,87.68549739323883
1590358500,87.68549739323883
1589650200,92.99042929120176
1590385500,87.68549739323883
1591674300,87.69991548889533
1591324200,87.69991548889533
1591805700,87.5450316486759
1591766100,87.5450316486759
1592261100,67.96206509567192
1589931000,87.53820658146341
1589655600,87.49854307926111
1591926300,87.20357620736232
1589953500,87.68549739323883
1592081100,86.97807055159741
1591333200,87.69991548889533
1591308000,87.69991548889533
1591732800,87.5450316486759
1591720200,87.69991548889533
1589883300,88.14027565115457
1590983100,87.69991548889533
1591006500,87.69991548889533
1592075700,86.97807055159741
1589844600,86.78879076270596
1592105400,86.97807055159741
1592156700,86.97807055159741
1589880600,88.14027565115457
1589636700,92.99042929120176
1590163200,87.68549739323883
1590149700,87.68549739323883
1590892200,87.69991548889533
1590224400,87.68549739323883
1590543900,87.79840785947128
1590533100,87.79840785947128
1591298100,87.69991548889533
1590610500,87.79840785947128
1590915600,87.69991548889533
1592285400,67.96206509567192
1591763400,87.5450316486759
1592296200,67.96206509567192
1589508000,14.11742884170421
1590225300,87.68549739323883
1589986800,87.68549739323883
1590417000,87.79840785947128
1591542900,87.69991548889533
1589646600,92.99042929120176
1591695900,87.69991548889533
1589757300,86.57700508277762
1589783400,87.97996981527702
1590740100,87.79840785947128
1591532100,87.69991548889533
1589742000,86.57700508277762
1590541200,87.79840785947128
1590381900,87.68549739323883
1592329500,158.09214807787097
1591142400,87.69991548889533
1591919100,87.20357620736232
1589949900,87.53820658146341
1592275500,67.96206509567192
1592126100,86.97807055159741
1590996600,87.69991548889533
1590620400,87.79840785947128
1591749000,87.5450316486759
1589546700,115.94895105336775
1591701300,87.69991548889533
1589524200,104.45179385271182
1591633800,87.69991548889533
1590084000,87.68549739323883
1592239500,86.97807055159741
1590886800,87.69991548889533
1591296300,87.69991548889533
1590802200,87.69991548889533
1590353100,87.68549739323883
1590774300,87.79840785947128
1591002900,87.69991548889533
1589852700,86.78879076270596
1591154100,87.69991548889533
1590554700,87.79840785947128
1591056900,87.69991548889533
1590510600,87.79840785947128
1589944500,87.53820658146341
1590677100,87.79840785947128
1591596900,87.69991548889533
1592389800,150.34360345710004
1591237800,87.69991548889533
1591700400,87.69991548889533
1590974100,87.69991548889533
1591209000,87.69991548889533
1590515100,87.79840785947128
1590153300,87.68549739323883
1591123500,87.69991548889533
1589782500,87.97996981527702
1591425900,87.69991548889533
1590539400,87.79840785947128
1591214400,87.69991548889533
1590617700,87.79840785947128
1591359300,87.69991548889533
1592377200,88.65244064439358
1591876800,87.5450316486759
1591419600,87.69991548889533
1590402600,87.79840785947128
1590165000,87.68549739323883
1591685100,87.69991548889533
1591227900,87.69991548889533
1589706000,87.49854307926111
1592324100,161.47014194803552
1590282900,87.68549739323883
1590657300,87.79840785947128
1590849000,87.69991548889533
1591715700,87.69991548889533
1590714900,87.79840785947128
1592274600,67.96206509567192
1592037000,87.68039753150723
1591789500,87.5450316486759
1590861600,87.69991548889533
1590906600,87.69991548889533
1590759000,87.79840785947128
1591624800,87.69991548889533
1592184600,86.97807055159741
1592242200,86.97807055159741
1590507000,87.79840785947128
1592407800,179.77066419744497
1590081300,87.68549739323883
1590583500,87.79840785947128
1590903900,87.69991548889533
1592264700,67.96206509567192
1589588100,77.71789101181093
1591146900,87.69991548889533
1590786900,87.69991548889533
1589777100,86.87161994692741
1591626600,87.69991548889533
1592113500,86.97807055159741
1591353900,87.69991548889533
1592344800,14.20319411960732
1590879600,87.69991548889533
1590893100,87.69991548889533
1590336900,87.68549739323883
1592158500,86.97807055159741
1591040700,87.69991548889533
1590477300,87.79840785947128
1591974000,88.40110173537005
1591424100,87.69991548889533
1591031700,87.69991548889533
1590038100,87.68549739323883
1589531400,105.48270020435349
1591193700,87.69991548889533
1592227800,86.97807055159741
1591666200,87.69991548889533
1590059700,87.68549739323883
1589914800,87.53820658146341
1591946100,87.20357620736232
1590746400,87.79840785947128
1589989500,87.68549739323883
1590548400,87.79840785947128
1590040800,87.68549739323883
1592127900,86.97807055159741
1591569900,87.69991548889533
1591907400,87.20357620736232
1591370100,87.69991548889533
1589543100,112.6545801062044
1592067600,87.68039753150723
1591148700,87.69991548889533
1589886000,88.14027565115457
1591489800,87.69991548889533
1590727500,87.79840785947128
1590453900,87.79840785947128
1590323400,87.68549739323883
1590048000,87.68549739323883
1589772600,86.57700508277762
1589700600,87.49854307926111
1590531300,87.79840785947128
1591740900,87.5450316486759
1590243300,87.68549739323883
1589590800,77.91804627614039
1591481700,87.69991548889533
1590272100,87.68549739323883
1590420600,87.79840785947128
1590252300,87.68549739323883
1590201000,87.68549739323883
1589918400,87.53820658146341
1591119900,87.69991548889533
1591035300,87.69991548889533
1591406100,87.69991548889533
1592088300,86.97807055159741
1590185700,87.68549739323883
1591510500,87.69991548889533
1590880500,87.69991548889533
1590919200,87.69991548889533
1590519600,87.79840785947128
1590749100,87.79840785947128
1589815800,87.97996981527702
1589612400,92.99042929120176
1591826400,87.5450316486759
1591637400,87.69991548889533
1590321600,87.68549739323883
1591722000,87.69991548889533
1589820300,87.97996981527702
1591263900,87.69991548889533
1589507100,13.723333934904211
1591948800,87.20357620736232
1589500800,4.670047115561079
1591086600,87.69991548889533
1591101900,87.69991548889533
1590480900,87.79840785947128
1589871600,88.14027565115457
1590966000,87.69991548889533
1589907600,88.14027565115457
1589519700,104.64519287773159
1589559300,116.59232164830705
1590387300,87.79840785947128
1592064000,87.68039753150723
1592360100,30.083536394827192
1592279100,67.96206509567192
1589744700,86.57700508277762
1591240500,87.69991548889533
1591654500,87.69991548889533
1590239700,87.68549739323883
1592271900,67.96206509567192
1590801300,87.69991548889533
1589987700,87.68549739323883
1590301800,87.68549739323883
1591902900,87.20357620736232
1590847200,87.69991548889533
1591813800,87.5450316486759
1592061300,87.68039753150723
1591585200,87.69991548889533
1592147700,86.97807055159741
1590883200,87.69991548889533
1590662700,87.79840785947128
1591133400,87.69991548889533
